"","listing_id","Mean","Max","Min","Median","Std"
"4574",4061470,10,27,2,5,11
"4575",4061651,15,31,3,14,9
"4576",4062195,26,31,3,30,8
"4577",4062466,16,28,3,16,18
"4578",4062838,23,31,1,30,11
"4579",4068770,12,23,1,12,16
"4580",4068841,26,31,6,30,7
"4581",4069910,18,31,2,20,9
"4582",4069943,28,31,1,30,7
"4583",4070023,28,31,3,30,8
"4584",4070132,19,31,5,21,9
"4585",4071207,20,31,6,26,9
"4586",4071425,28,31,3,30,8
"4587",4072177,15,28,2,14,9
"4588",4072317,27,31,3,30,8
"4589",4076976,14,20,7,14,4
"4590",4077269,29,31,16,30,4
"4591",4077757,11,22,1,11,8
"4592",4077783,16,28,5,16,16
"4593",4078418,21,31,2,26,11
"4594",4078476,8,19,1,8,6
"4595",4078539,19,31,2,20,11
"4596",4078752,22,31,5,26,12
"4597",4078866,27,31,3,30,8
"4598",4079525,12,30,3,8,13
"4599",4079794,20,30,2,21,10
"4600",4084184,25,31,1,30,12
"4601",4085094,27,31,2,30,8
"4602",4085213,27,31,1,30,10
"4603",4085316,4,8,1,4,5
"4604",4085526,14,25,2,14,8
"4605",4085748,26,31,1,30,9
"4606",4085753,24,31,1,30,11
"4607",4085787,16,16,16,16,NA
"4608",4087271,27,31,3,30,9
"4609",4087843,24,31,3,29,11
"4610",4087918,30,31,28,30,1
"4611",4088151,26,31,2,29,8
"4612",4088562,11,31,3,5,12
"4613",4088790,18,31,1,27,14
"4614",4090898,20,31,4,21,8
"4615",4093366,10,16,3,10,7
"4616",4093373,30,31,30,30,1
"4617",4093767,24,31,1,30,10
"4618",4094644,20,28,6,19,9
"4619",4094766,27,31,12,30,7
"4620",4095896,30,31,28,31,1
"4621",4096119,20,30,6,25,11
"4622",4097008,30,31,28,30,1
"4623",4099301,16,31,2,19,11
"4624",4099535,24,31,3,30,10
"4625",4099991,14,28,8,10,10
"4626",4100017,15,27,5,16,8
"4627",4100524,22,31,10,24,8
"4628",4100704,27,31,1,30,9
"4629",4101560,29,31,3,30,5
"4630",4102340,25,31,3,30,10
"4631",4105005,26,31,3,30,9
"4632",4105483,2,4,1,2,2
"4633",4105725,28,31,3,30,6
"4634",4105730,18,28,9,18,13
"4635",4105773,24,30,7,28,10
"4636",4105901,24,28,21,24,4
"4637",4105965,28,31,2,30,8
"4638",4106027,20,31,3,22,10
"4639",4106091,11,13,9,10,2
"4640",4106206,18,21,16,18,4
"4641",4106246,28,31,3,30,7
"4642",4106426,28,31,3,30,8
"4643",4106513,28,31,20,29,4
"4644",4106650,21,31,2,28,13
"4645",4106693,23,31,5,29,10
"4646",4106980,25,31,3,30,10
"4647",4107608,25,31,8,28,8
"4648",4107754,29,31,3,30,6
"4649",4108411,17,29,5,16,12
"4650",4110679,26,31,2,30,11
"4651",4112046,15,26,2,16,12
"4652",4112047,8,15,3,7,6
"4653",4112358,19,31,8,20,10
"4654",4112392,17,30,7,20,8
"4655",4112561,11,19,4,10,7
"4656",4112679,30,31,30,30,1
"4657",4112794,30,31,27,30,1
"4658",4112863,23,31,3,30,11
"4659",4113015,27,31,3,30,8
"4660",4113021,17,30,8,19,9
"4661",4113023,27,31,3,30,8
"4662",4113056,26,31,3,30,9
"4663",4113169,21,31,7,22,9
"4664",4113294,26,31,6,30,9
"4665",4113343,30,30,28,30,1
"4666",4114121,27,31,1,30,9
"4667",4114280,21,30,7,23,9
"4668",4114430,27,31,3,30,8
"4669",4114764,17,28,5,18,7
"4670",4115043,20,31,4,24,10
"4671",4115912,28,31,3,30,7
"4672",4116268,10,17,1,10,5
"4673",4116397,18,31,3,24,13
"4674",4120627,27,31,9,30,7
"4675",4120940,28,31,20,30,5
"4676",4120946,18,30,2,21,10
"4677",4121776,29,31,1,31,7
"4678",4121997,8,13,2,8,5
"4679",4122196,26,31,3,30,9
"4680",4122437,19,31,1,28,15
"4681",4122469,29,31,20,30,3
"4682",4122706,28,31,1,30,7
"4683",4123192,30,31,28,31,1
"4684",4123202,19,28,5,20,10
"4685",4124393,20,28,11,20,12
"4686",4125711,13,28,1,11,14
"4687",4129406,27,31,6,30,9
"4688",4129425,14,30,1,13,9
"4689",4129642,2,4,1,2,1
"4690",4129662,4,4,4,4,NA
"4691",4130046,11,29,1,8,9
"4692",4130079,30,31,28,30,1
"4693",4131163,11,11,11,11,NA
"4694",4131276,29,31,3,30,6
"4695",4131413,8,16,1,9,6
"4696",4132021,26,31,1,30,11
"4697",4132072,29,31,1,31,7
"4698",4133276,14,28,1,14,19
"4699",4133350,23,31,1,30,13
"4700",4136350,29,31,23,30,3
"4701",4137305,28,31,2,30,9
"4702",4137318,24,28,21,24,5
"4703",4137800,12,26,2,12,9
"4704",4138041,26,31,7,30,10
"4705",4138110,26,31,3,30,10
"4706",4138272,24,31,2,29,10
"4707",4138639,30,31,28,31,1
"4708",4138641,8,15,3,7,5
"4709",4140367,15,25,1,19,9
"4710",4144830,17,31,1,16,10
"4711",4144932,19,27,3,22,8
"4712",4145024,27,31,3,30,8
"4713",4145041,19,25,4,20,7
"4714",4145077,27,31,6,30,9
"4715",4145131,28,31,3,30,8
"4716",4145365,21,28,14,21,10
"4717",4145476,30,31,18,31,3
"4718",4145590,26,31,3,30,8
"4719",4146122,27,31,2,30,9
"4720",4147115,26,31,3,28,9
"4721",4147205,25,31,3,30,10
"4722",4147565,16,29,4,16,18
"4723",4147777,29,31,3,31,5
"4724",4151116,20,31,1,28,13
"4725",4151603,14,29,2,15,9
"4726",4151652,27,31,3,30,7
"4727",4151884,29,31,1,31,7
"4728",4152176,28,31,3,30,8
"4729",4152255,25,31,11,28,7
"4730",4152535,18,26,6,21,6
"4731",4152764,28,31,25,29,3
"4732",4153147,28,31,3,30,8
"4733",4153442,28,31,3,30,8
"4734",4154239,28,31,3,30,8
"4735",4157285,20,31,3,24,10
"4736",4157419,13,21,6,11,8
"4737",4157503,28,31,3,30,6
"4738",4157766,17,30,2,20,10
"4739",4157803,28,31,3,30,8
"4740",4158047,23,31,1,30,12
"4741",4158092,26,31,3,30,7
"4742",4158278,27,31,3,30,7
"4743",4158645,16,30,1,17,10
"4744",4159024,30,31,28,30,1
"4745",4159139,30,31,28,31,1
"4746",4163966,17,31,3,11,12
"4747",4164487,14,28,4,13,8
"4748",4164699,29,31,3,30,6
"4749",4164797,30,31,28,30,2
"4750",4164821,27,31,1,30,8
"4751",4164874,22,28,17,22,8
"4752",4164939,27,31,1,30,8
"4753",4165069,13,22,6,12,6
"4754",4165301,24,31,1,30,13
"4755",4165480,17,31,1,19,13
"4756",4165483,28,31,3,30,8
"4757",4165716,22,28,17,22,8
"4758",4165892,29,31,3,30,6
"4759",4166124,18,31,3,20,8
"4760",4166379,1,1,1,1,NA
"4761",4166742,29,31,11,30,5
"4762",4166753,27,31,3,30,8
"4763",4167272,24,31,1,30,11
"4764",4167442,27,31,3,30,9
"4765",4167500,27,31,2,30,8
"4766",4168330,20,31,1,28,14
"4767",4173676,23,28,18,23,7
"4768",4173724,25,31,15,28,6
"4769",4174023,22,31,5,28,10
"4770",4174192,23,31,2,29,10
"4771",4174406,20,31,3,27,14
"4772",4174592,18,30,8,17,7
"4773",4175060,11,22,2,9,8
"4774",4175249,24,31,9,29,10
"4775",4175354,23,31,8,28,8
"4776",4175503,12,28,2,10,11
"4777",4175736,27,31,2,30,9
"4778",4176984,25,31,3,30,12
"4779",4177038,25,31,3,30,10
"4780",4182199,28,31,3,30,8
"4781",4182222,26,31,3,30,10
"4782",4182737,26,31,14,28,8
"4783",4182836,30,31,27,30,2
"4784",4183028,15,29,5,9,10
"4785",4183198,22,31,3,22,9
"4786",4183704,28,31,3,30,8
"4787",4183909,27,31,3,30,8
"4788",4184110,22,25,16,23,4
"4789",4184560,26,31,5,30,10
"4790",4184965,26,31,3,30,8
"4791",4185032,2,4,1,2,2
"4792",4185672,23,31,1,30,13
"4793",4185909,19,31,1,26,12
"4794",4186050,11,19,3,14,7
"4795",4186223,28,31,3,30,8
"4796",4186298,18,29,3,19,8
"4797",4188997,14,25,5,12,8
"4798",4191731,24,31,3,28,10
"4799",4191738,7,12,2,7,4
"4800",4192563,28,31,3,30,8
"4801",4192715,22,31,3,27,11
"4802",4193062,28,31,1,30,8
"4803",4193083,15,22,7,15,5
"4804",4193200,29,31,3,30,6
"4805",4193453,8,11,5,8,4
"4806",4193860,10,20,3,9,7
"4807",4193875,28,31,3,30,8
"4808",4194194,29,31,3,30,5
"4809",4194710,15,31,2,16,9
"4810",4198808,14,23,5,14,6
"4811",4198886,30,31,28,31,1
"4812",4199027,28,31,9,30,6
"4813",4199071,25,31,1,30,10
"4814",4199110,10,25,1,11,8
"4815",4199481,28,31,2,30,7
"4816",4199664,10,17,4,10,9
"4817",4199930,23,31,5,28,8
"4818",4203123,16,30,1,16,15
"4819",4205161,24,31,6,28,9
"4820",4205536,3,4,1,3,1
"4821",4205555,26,31,1,30,10
"4822",4205645,26,31,1,30,9
"4823",4205835,19,31,3,22,12
"4824",4206172,28,31,3,30,7
"4825",4206581,27,31,3,30,9
"4826",4206715,3,3,3,3,NA
"4827",4207147,6,15,2,5,5
"4828",4207337,17,28,3,19,9
"4829",4207441,14,29,3,7,12
"4830",4207786,14,31,3,12,10
"4831",4211026,29,31,3,30,6
"4832",4211142,27,31,3,30,9
"4833",4213722,16,28,2,17,9
"4834",4217408,26,28,23,26,4
"4835",4217778,25,31,1,30,10
"4836",4218170,27,31,6,29,6
"4837",4218338,20,31,4,20,8
"4838",4218431,25,31,1,30,11
"4839",4218600,12,31,3,8,10
"4840",4219576,26,28,24,26,3
"4841",4219589,25,29,19,26,5
"4842",4220792,6,12,2,5,4
"4843",4221170,23,31,3,27,10
"4844",4221218,27,31,1,30,9
"4845",4221542,28,31,3,30,6
"4846",4221571,28,31,1,30,8
"4847",4221991,25,31,3,30,10
"4848",4222230,26,31,18,28,7
"4849",4226362,28,31,3,30,6
"4850",4226710,26,31,3,30,9
"4851",4227133,12,24,5,11,6
"4852",4227448,29,31,15,30,4
"4853",4227607,27,31,3,30,10
"4854",4227652,23,31,1,30,13
"4855",4227687,25,31,1,30,10
"4856",4228136,12,12,12,12,NA
"4857",4228269,26,31,1,30,10
"4858",4228298,8,15,2,8,9
"4859",4228426,26,28,25,26,2
"4860",4228622,28,31,3,30,6
"4861",4230428,30,31,26,30,1
"4862",4230682,28,31,3,30,8
"4863",4230868,25,31,3,30,12
"4864",4230951,16,26,3,13,9
"4865",4232261,3,3,3,3,NA
"4866",4235759,19,31,2,30,13
"4867",4235926,16,30,3,11,12
"4868",4235949,21,31,1,30,13
"4869",4236091,10,16,2,12,6
"4870",4236104,29,31,15,30,5
"4871",4236197,29,31,19,30,4
"4872",4236337,26,31,3,30,8
"4873",4236911,24,31,12,26,7
"4874",4237842,20,31,4,29,13
"4875",4238041,28,31,1,30,8
"4876",4238194,26,31,5,30,7
"4877",4238438,25,31,3,30,9
"4878",4238810,25,31,1,30,9
"4879",4239330,22,30,18,20,5
"4880",4239348,28,31,3,30,8
"4881",4240149,30,31,27,30,2
"4882",4244307,30,31,24,30,2
"4883",4244433,20,31,2,23,11
"4884",4244939,14,28,6,8,12
"4885",4245073,28,31,3,30,6
"4886",4246090,16,28,4,11,11
"4887",4246719,23,31,1,30,11
"4888",4246726,28,28,27,28,1
"4889",4246783,26,31,3,30,9
"4890",4247960,29,31,13,30,4
"4891",4251098,18,31,2,19,10
"4892",4251628,9,17,1,10,6
"4893",4251796,16,30,5,18,7
"4894",4251875,29,31,3,30,6
"4895",4252407,24,31,9,26,7
"4896",4252672,27,31,4,30,9
"4897",4252676,4,5,1,5,2
"4898",4252714,10,17,4,10,5
"4899",4252825,6,9,3,6,4
"4900",4252867,12,20,4,12,11
"4901",4253759,26,31,3,30,9
"4902",4253843,12,26,2,11,9
"4903",4253938,26,31,1,30,11
"4904",4254556,20,31,2,23,12
"4905",4258189,27,31,3,30,6
"4906",4258191,26,31,1,30,12
"4907",4258277,28,31,3,30,8
"4908",4258327,25,31,1,30,10
"4909",4258378,26,31,3,30,9
"4910",4258678,20,31,4,19,9
"4911",4258712,8,29,1,2,14
"4912",4259213,28,28,28,28,NA
"4913",4259231,18,28,4,22,9
"4914",4260164,26,31,3,30,9
"4915",4260877,7,16,2,6,5
"4916",4263720,7,17,1,2,9
"4917",4263960,10,17,2,10,7
"4918",4263996,28,31,3,30,7
"4919",4264316,25,31,3,29,9
"4920",4265245,18,26,6,20,8
"4921",4270270,28,31,3,30,7
"4922",4270505,4,7,1,5,3
"4923",4270564,22,28,20,21,4
"4924",4270944,26,31,22,24,4
"4925",4270952,29,31,3,31,5
"4926",4271380,18,31,7,20,8
"4927",4271391,23,31,3,29,12
"4928",4271697,27,31,2,30,9
"4929",4272004,28,31,3,30,7
"4930",4272803,23,31,8,28,9
"4931",4273459,28,31,3,30,8
"4932",4273788,27,31,1,30,9
"4933",4273957,17,22,12,18,4
"4934",4278316,15,23,11,12,7
"4935",4278567,30,31,28,31,1
"4936",4278962,18,31,8,16,12
"4937",4279779,26,31,3,30,8
"4938",4279935,18,25,5,24,11
"4939",4280003,26,31,1,30,10
"4940",4280282,19,31,3,20,10
"4941",4280377,5,9,1,5,6
"4942",4280486,22,31,1,29,14
"4943",4280673,27,31,1,30,8
"4944",4280738,28,31,1,30,8
"4945",4281205,27,31,6,30,9
"4946",4281477,5,7,4,6,1
"4947",4281540,27,31,1,30,10
"4948",4281567,22,31,2,26,10
"4949",4281572,26,31,18,28,5
"4950",4281661,20,31,1,28,17
"4951",4281870,19,31,6,20,7
"4952",4282161,23,31,2,28,10
"4953",4282305,21,31,5,28,14
"4954",4287219,24,31,1,26,9
"4955",4287373,25,31,5,30,10
"4956",4287606,9,17,1,9,9
"4957",4287645,4,7,1,3,3
"4958",4287649,10,17,4,10,9
"4959",4287719,26,31,1,30,9
"4960",4287907,25,26,23,25,2
"4961",4288103,21,31,1,28,11
"4962",4288333,17,30,9,12,9
"4963",4288391,20,31,2,28,16
"4964",4288764,28,31,1,31,8
"4965",4289033,24,31,15,26,6
"4966",4289201,26,31,3,30,10
"4967",4290036,28,31,1,31,7
"4968",4290422,16,30,1,14,13
"4969",4290560,24,31,1,30,11
"4970",4290672,30,31,28,30,1
"4971",4290701,29,31,14,30,6
"4972",4296371,22,30,11,26,7
"4973",4296433,29,31,3,31,6
"4974",4296675,23,31,3,28,13
"4975",4296881,21,31,3,28,15
"4976",4297264,22,31,3,24,9
"4977",4297286,23,31,3,30,12
"4978",4297327,26,31,3,30,9
"4979",4297397,27,31,2,30,8
"4980",4297510,12,24,2,10,8
"4981",4297547,26,31,3,30,9
"4982",4297628,28,31,3,30,8
"4983",4297758,9,17,1,9,11
"4984",4297967,24,31,7,29,11
"4985",4298003,23,31,2,30,12
"4986",4298067,18,27,10,17,6
"4987",4298114,28,31,1,30,9
"4988",4299390,28,31,3,30,7
"4989",4299971,10,31,2,4,14
"4990",4304725,27,31,15,30,7
"4991",4305135,20,31,5,24,12
"4992",4305589,26,31,21,28,4
"4993",4305608,21,31,4,28,15
"4994",4305670,29,31,18,30,3
"4995",4305842,8,12,5,8,3
"4996",4306385,29,31,3,30,5
"4997",4306494,16,28,4,16,8
"4998",4306807,18,29,6,20,10
"4999",4306960,21,21,21,21,NA
"5000",4310618,8,20,1,5,8
"5001",4311175,25,31,3,30,9
"5002",4311676,26,31,3,30,8
"5003",4311811,21,31,5,28,14
"5004",4311828,3,3,3,3,NA
"5005",4311864,28,31,1,30,7
"5006",4312484,19,30,2,20,10
"5007",4313175,28,31,1,30,8
"5008",4313316,3,5,2,3,2
"5009",4313841,8,11,5,9,3
"5010",4313942,23,31,6,28,9
"5011",4317071,27,31,1,30,8
"5012",4317166,18,26,7,18,6
"5013",4317740,29,31,3,31,5
"5014",4317894,14,24,2,14,11
"5015",4317935,22,31,6,28,14
"5016",4317970,22,31,6,28,14
"5017",4318096,29,31,3,31,5
"5018",4318125,25,31,3,30,9
"5019",4318163,28,31,1,30,7
"5020",4318282,23,31,1,30,12
"5021",4318356,24,31,1,30,12
"5022",4318534,27,31,1,30,9
"5023",4318571,26,31,3,30,9
"5024",4318712,22,31,3,28,11
"5025",4318902,29,31,21,30,4
"5026",4318999,28,31,3,30,8
"5027",4319171,28,31,3,30,7
"5028",4319535,26,31,3,30,9
"5029",4319562,12,31,3,3,16
"5030",4319852,26,31,1,30,10
"5031",4320067,4,8,1,4,5
"5032",4320253,6,14,1,4,6
"5033",4320284,9,26,1,7,8
"5034",4320661,24,31,7,27,8
"5035",4323547,7,11,3,7,6
"5036",4324863,27,31,3,30,8
"5037",4324928,29,31,1,31,7
"5038",4324975,14,31,1,6,14
"5039",4325033,8,13,2,9,6
"5040",4325246,9,15,4,7,5
"5041",4325424,25,31,3,30,10
"5042",4325482,28,31,3,30,8
"5043",4325515,29,31,10,30,5
"5044",4325559,29,31,19,30,3
"5045",4325710,28,31,3,30,7
"5046",4326015,28,31,3,30,8
"5047",4326055,23,31,3,30,11
"5048",4326148,21,31,2,26,11
"5049",4326431,28,31,3,30,7
"5050",4326520,16,28,7,14,9
"5051",4326684,19,31,9,17,10
"5052",4326694,28,31,3,30,6
"5053",4326790,27,31,3,30,7
"5054",4326955,27,31,3,30,8
"5055",4327007,22,31,4,28,11
"5056",4327191,22,31,5,28,10
"5057",4327208,24,31,1,30,13
"5058",4327450,27,31,3,30,7
"5059",4327553,27,31,2,30,10
"5060",4327753,27,31,3,30,9
"5061",4328348,29,31,3,30,6
"5062",4328992,30,31,19,30,3
"5063",4333900,29,31,1,31,7
"5064",4334493,11,15,8,10,3
"5065",4334834,29,31,22,30,3
"5066",4334852,25,31,3,30,9
"5067",4335012,22,31,8,28,13
"5068",4335095,20,31,1,26,12
"5069",4335171,27,31,3,30,6
"5070",4336069,19,31,1,21,11
"5071",4336592,29,31,3,30,5
"5072",4337047,28,28,28,28,NA
"5073",4337344,6,13,1,3,6
"5074",4342313,3,3,3,3,0
"5075",4342387,21,31,7,20,8
"5076",4342459,25,31,2,30,10
"5077",4342571,12,30,2,10,11
"5078",4342679,29,31,3,30,6
"5079",4343128,23,31,9,28,12
"5080",4343141,23,31,9,28,12
"5081",4343345,28,31,3,30,8
"5082",4343438,16,26,8,14,8
"5083",4343446,27,31,9,30,8
"5084",4343494,13,16,8,14,4
"5085",4343533,25,31,5,28,9
"5086",4343629,26,31,3,30,10
"5087",4343966,28,31,19,30,5
"5088",4344052,25,31,3,30,10
"5089",4344269,23,31,9,28,12
"5090",4344478,23,31,3,30,11
"5091",4344909,28,31,1,31,8
"5092",4345073,21,31,3,28,11
"5093",4345124,6,15,1,2,8
"5094",4345189,18,31,3,16,12
"5095",4345304,28,31,3,30,8
"5096",4345436,15,31,2,12,11
"5097",4346799,4,5,1,5,2
"5098",4350510,24,31,3,30,10
"5099",4351175,27,31,1,30,8
"5100",4351217,18,31,4,18,9
"5101",4351402,28,31,3,30,7
"5102",4351519,9,16,3,9,6
"5103",4351572,26,31,3,30,9
"5104",4351739,9,23,2,7,8
"5105",4351832,28,31,3,30,6
"5106",4351938,28,31,3,30,8
"5107",4352336,26,31,6,30,7
"5108",4353183,23,31,2,28,11
"5109",4355656,18,31,5,24,11
"5110",4357657,25,30,20,26,5
"5111",4358474,12,28,1,11,10
"5112",4358813,28,31,4,30,7
"5113",4358889,28,31,3,30,8
"5114",4358923,23,31,5,27,9
"5115",4359141,21,31,3,28,13
"5116",4359367,30,31,26,30,2
"5117",4359509,29,31,3,30,7
"5118",4359610,23,31,3,29,12
"5119",4359667,10,18,3,10,11
"5120",4360291,18,31,3,17,10
"5121",4361264,25,31,2,28,8
"5122",4365253,26,31,8,30,10
"5123",4365362,26,31,3,30,9
"5124",4365635,20,31,2,24,12
"5125",4365875,28,31,18,30,5
"5126",4366994,28,31,1,30,8
"5127",4367037,19,31,5,16,10
"5128",4367183,26,31,1,30,9
"5129",4367658,22,31,1,30,12
"5130",4367846,13,27,2,12,9
"5131",4368512,27,31,2,30,10
"5132",4371045,20,31,3,22,10
"5133",4371289,23,31,2,28,9
"5134",4371343,15,31,2,12,14
"5135",4371445,10,25,3,7,10
"5136",4371681,24,31,10,26,8
"5137",4372093,23,31,11,24,7
"5138",4372102,29,31,3,31,5
"5139",4372130,9,14,2,10,6
"5140",4372144,23,31,3,28,10
"5141",4372282,14,23,5,14,13
"5142",4372303,26,31,1,30,10
"5143",4372464,19,31,2,28,15
"5144",4372661,12,18,7,12,5
"5145",4372662,13,18,8,13,7
"5146",4372739,24,31,13,29,10
"5147",4372823,24,31,1,30,11
"5148",4372884,30,31,28,30,1
"5149",4373317,6,10,2,6,6
"5150",4373327,16,27,5,16,16
"5151",4373803,28,31,3,30,8
"5152",4373924,29,31,1,31,7
"5153",4377332,28,31,13,30,5
"5154",4377893,7,14,4,6,5
"5155",4378357,2,3,1,2,1
"5156",4378375,20,31,1,23,10
"5157",4378430,30,31,22,30,2
"5158",4378553,21,31,3,28,12
"5159",4378571,29,31,1,31,7
"5160",4378652,30,31,29,30,1
"5161",4379160,25,31,3,29,9
"5162",4379211,29,31,1,31,7
"5163",4379256,3,3,3,3,NA
"5164",4379314,25,30,21,25,4
"5165",4379369,28,31,1,31,8
"5166",4379465,6,20,1,2,7
"5167",4379490,26,31,3,30,9
"5168",4379592,26,31,3,30,10
"5169",4379664,29,31,23,30,3
"5170",4379713,10,19,4,6,8
"5171",4379744,29,31,13,30,5
"5172",4379780,21,31,1,26,12
"5173",4379798,25,31,3,29,8
"5174",4379800,26,31,2,30,8
"5175",4379821,12,30,2,12,10
"5176",4379944,27,31,3,30,8
"5177",4380057,17,31,1,16,11
"5178",4380584,25,30,16,30,8
"5179",4380631,24,31,1,30,11
"5180",4380853,30,31,28,30,1
"5181",4380934,28,31,1,30,8
"5182",4381010,27,31,3,30,8
"5183",4381087,23,31,3,29,10
"5184",4381139,9,19,1,7,8
"5185",4382029,4,8,1,4,5
"5186",4386290,22,22,22,22,NA
"5187",4386709,19,31,1,28,14
"5188",4387091,28,31,3,30,8
"5189",4387351,1,1,1,1,0
"5190",4387473,3,3,3,3,0
"5191",4387602,26,31,6,30,7
"5192",4387830,25,31,1,30,10
"5193",4387843,12,19,4,12,6
"5194",4387919,28,31,3,30,8
"5195",4387933,27,31,3,30,9
"5196",4388002,8,13,4,8,6
"5197",4388047,29,31,3,30,5
"5198",4388049,27,31,3,30,8
"5199",4388089,22,31,7,28,11
"5200",4388215,26,31,1,30,10
"5201",4388475,9,20,1,4,9
"5202",4388543,8,17,3,5,8
"5203",4388794,27,31,3,30,6
"5204",4388883,28,31,3,30,8
"5205",4389186,27,31,15,30,6
"5206",4389673,20,31,12,16,9
"5207",4390150,28,31,3,30,7
"5208",4390319,24,31,3,30,10
"5209",4390465,22,31,3,28,11
"5210",4390602,26,31,3,28,6
"5211",4390660,21,30,6,23,7
"5212",4390909,16,31,4,14,14
"5213",4390968,27,31,1,30,8
"5214",4395221,20,30,4,26,12
"5215",4395617,28,31,3,30,6
"5216",4395865,26,31,3,30,8
"5217",4396757,29,31,1,31,7
"5218",4396793,18,30,2,18,10
"5219",4396902,28,31,3,30,8
"5220",4397025,29,31,3,30,6
"5221",4397122,17,31,1,16,11
"5222",4397176,28,31,17,30,5
"5223",4397527,14,30,5,7,14
"5224",4397593,29,31,9,30,5
"5225",4403368,28,31,3,30,7
"5226",4403825,26,31,6,28,9
"5227",4403896,11,31,1,8,10
"5228",4404443,24,31,3,29,10
"5229",4404508,28,31,3,30,7
"5230",4404902,29,31,1,30,7
"5231",4405039,25,31,14,30,8
"5232",4405147,29,31,16,30,4
"5233",4405155,29,31,18,30,3
"5234",4405370,28,31,3,30,7
"5235",4405563,23,31,3,28,10
"5236",4405751,9,23,1,8,8
"5237",4405930,27,31,3,30,7
"5238",4406518,27,31,3,30,7
"5239",4406671,26,31,3,30,9
"5240",4406674,27,31,2,30,10
"5241",4406771,17,31,1,17,13
"5242",4407103,18,31,3,21,12
"5243",4407377,25,31,6,30,9
"5244",4411464,30,31,28,31,1
"5245",4411586,25,31,3,30,9
"5246",4411843,22,31,1,24,10
"5247",4411881,1,1,1,1,NA
"5248",4412059,23,31,3,28,9
"5249",4412319,28,31,3,30,7
"5250",4412356,28,31,3,30,8
"5251",4412505,18,31,2,15,8
"5252",4413128,29,31,3,31,5
"5253",4413135,28,31,3,30,6
"5254",4413137,28,31,1,30,8
"5255",4417806,24,31,2,30,13
"5256",4417872,18,31,3,18,12
"5257",4418456,2,3,1,2,1
"5258",4418460,8,16,1,8,5
"5259",4418541,29,31,3,31,5
"5260",4418544,16,26,10,13,9
"5261",4418797,28,31,3,30,8
"5262",4418805,28,31,1,30,7
"5263",4418851,27,31,3,30,8
"5264",4418920,28,31,3,30,6
"5265",4419010,26,31,6,30,10
"5266",4419212,27,31,3,30,7
"5267",4419288,26,31,19,28,6
"5268",4419840,27,31,3,30,8
"5269",4419970,28,31,3,30,8
"5270",4420314,26,31,19,28,6
"5271",4420479,9,17,2,10,6
"5272",4421758,26,31,1,30,9
"5273",4422562,6,13,2,3,5
"5274",4424094,12,20,4,12,11
"5275",4424159,4,6,1,4,2
"5276",4424187,28,31,3,30,7
"5277",4424256,24,31,1,29,12
"5278",4424314,27,31,3,30,8
"5279",4424370,29,31,1,31,7
"5280",4424384,27,31,3,30,8
"5281",4424406,26,31,16,28,6
"5282",4424433,20,31,1,27,13
"5283",4424557,18,31,2,18,14
"5284",4424593,27,31,20,29,5
"5285",4424626,28,31,13,30,6
"5286",4424818,22,29,1,25,8
"5287",4424897,8,18,3,7,6
"5288",4425006,3,5,2,3,2
"5289",4425064,6,9,1,7,3
"5290",4425187,29,31,3,30,6
"5291",4425204,30,31,24,30,2
"5292",4425364,25,31,3,30,10
"5293",4425640,28,31,4,30,8
"5294",4430163,25,31,1,30,12
"5295",4430396,28,31,3,30,8
"5296",4430561,2,2,2,2,NA
"5297",4430850,26,31,5,30,10
"5298",4430853,27,31,3,30,8
"5299",4431136,28,31,1,30,7
"5300",4431200,25,31,2,30,10
"5301",4431401,9,17,5,9,5
"5302",4431861,24,31,1,30,11
"5303",4431882,23,31,3,30,11
"5304",4431979,27,31,3,30,8
"5305",4432007,14,28,5,11,10
"5306",4432018,13,29,4,13,8
"5307",4432142,5,10,1,4,5
"5308",4432436,28,31,3,30,6
"5309",4433001,29,31,3,30,6
"5310",4433272,26,31,3,30,9
"5311",4433321,13,22,6,12,7
"5312",4433371,21,31,1,28,12
"5313",4433715,30,31,28,31,1
"5314",4433958,26,31,6,30,8
"5315",4434297,28,31,3,30,8
"5316",4435002,13,31,3,12,8
"5317",4436231,26,31,17,28,6
"5318",4438276,27,31,8,30,7
"5319",4438671,28,31,1,30,8
"5320",4439430,20,28,13,20,11
"5321",4439499,25,31,5,30,10
"5322",4439559,16,31,2,18,10
"5323",4439666,30,31,28,31,1
"5324",4440507,22,31,3,28,11
"5325",4440549,22,31,1,29,14
"5326",4440685,27,31,22,28,5
"5327",4440750,19,31,1,22,12
"5328",4440815,28,31,3,30,6
"5329",4440884,23,31,3,28,10
"5330",4440984,22,31,3,29,12
"5331",4441031,28,31,3,30,8
"5332",4441149,21,31,5,29,13
"5333",4441219,11,19,2,11,6
"5334",4441354,28,31,10,30,6
"5335",4441613,27,31,9,30,7
"5336",4441842,26,31,3,30,9
"5337",4441855,16,23,12,14,5
"5338",4442505,28,31,12,30,6
"5339",4442619,27,31,1,30,9
"5340",4442892,1,1,1,1,NA
"5341",4443553,1,1,1,1,NA
"5342",4448563,28,31,5,30,7
"5343",4448629,18,31,4,14,11
"5344",4448723,23,31,3,30,11
"5345",4448747,28,31,26,28,2
"5346",4449101,29,31,3,30,6
"5347",4449150,27,31,3,30,8
"5348",4449332,13,14,12,13,1
